elapsed_s,value,temp,kind
741.385,5550653,33.3,raw
741.455,5550658,33.3,raw
741.649,5550662,33.3,raw
741.720,5550666,33.3,raw
741.913,5550670,33.3,raw
741.986,5550673,33.3,raw
742.182,5550676,33.3,raw
742.252,5550679,33.3,raw
742.446,5550682,33.3,raw
742.516,5550686,33.3,raw
742.709,5550689,33.3,raw
742.780,5550691,33.3,raw
742.977,5550691,33.3,raw
743.049,5550690,33.3,raw
743.242,5550687,33.3,raw
743.312,5550681,33.3,raw
743.507,5550674,33.3,raw
743.576,5550666,33.3,raw
743.769,5550657,33.3,raw
743.842,5550646,33.3,raw
744.038,5550635,33.3,raw
744.109,5550623,33.3,raw
744.303,5550610,33.3,raw
744.373,5550598,33.3,raw
744.566,5550586,33.3,raw
744.637,5550574,33.3,raw
744.833,5550564,33.3,raw
744.905,5550558,33.3,raw
745.099,5550555,33.3,raw
745.169,5550555,33.3,raw
745.364,5550556,33.3,raw
745.433,5550557,33.3,raw
745.627,5550557,33.3,raw
745.700,5550556,33.3,raw
745.896,5550554,33.3,raw
745.965,5550552,33.3,raw
746.159,5550550,33.3,raw
746.229,5550548,33.3,raw
746.424,5550548,33.3,raw
746.493,5550550,33.3,raw
746.690,5550553,33.3,raw
746.762,5550557,33.3,raw
746.956,5550562,33.3,raw
747.026,5550566,33.3,raw
747.220,5550570,33.3,raw
747.290,5550577,33.3,raw
747.483,5550585,33.3,raw
747.557,5550595,33.3,raw
747.753,5550609,33.3,raw
747.823,5550625,33.3,raw
748.016,5550643,33.3,raw
748.086,5550663,33.3,raw
748.280,5550683,33.3,raw
748.350,5550700,33.3,raw
748.548,5550715,33.3,raw
748.618,5550727,33.3,raw
748.813,5550736,33.3,raw
748.883,5550743,33.3,raw
749.077,5550748,33.3,raw
749.147,5550749,33.3,raw
749.340,5550750,33.3,raw
749.414,5550750,33.3,raw
749.610,5550750,33.3,raw
749.679,5550750,33.3,raw
749.873,5550750,33.3,raw
749.944,5550750,33.3,raw
750.137,5550750,33.3,raw
750.207,5550749,33.3,raw
750.404,5550748,33.3,raw
750.475,5550747,33.3,raw
750.670,5550745,33.3,raw
750.739,5550742,33.3,raw
750.933,5550738,33.3,raw
751.004,5550737,33.3,raw
751.197,5550735,33.3,raw
751.270,5550733,33.3,raw
751.466,5550730,33.3,raw
751.536,5550725,33.3,raw
751.731,5550717,33.3,raw
751.800,5550708,33.3,raw
751.994,5550694,33.3,raw
752.063,5550678,33.3,raw
752.261,5550662,33.3,raw
752.332,5550647,33.3,raw
752.527,5550634,33.3,raw
752.597,5550626,33.3,raw
752.790,5550622,33.3,raw
752.860,5550622,33.3,raw
753.054,5550625,33.3,raw
753.127,5550627,33.3,raw
753.323,5550627,33.3,raw
753.394,5550627,33.3,raw
753.587,5550626,33.3,raw
753.657,5550624,33.3,raw
753.851,5550622,33.3,raw
753.921,5550619,33.3,raw
754.118,5550617,33.3,raw
754.189,5550616,33.3,raw
754.384,5550616,33.3,raw
754.454,5550616,33.3,raw
754.647,5550618,33.3,raw
754.717,5550619,33.3,raw
754.911,5550619,33.3,raw
754.984,5550617,33.3,raw
755.180,5550613,33.3,raw
755.250,5550606,33.3,raw
755.443,5550598,33.3,raw
755.514,5550589,33.3,raw
755.708,5550580,33.3,raw
755.777,5550573,33.3,raw
755.975,5550567,33.3,raw
756.047,5550562,33.3,raw
756.240,5550559,33.3,raw
756.310,5550558,33.3,raw
756.505,5550558,33.3,raw
756.574,5550559,33.3,raw
756.768,5550560,33.3,raw
756.841,5550560,33.3,raw
757.037,5550556,33.3,raw
757.107,5550550,33.3,raw
757.300,5550542,33.3,raw
757.371,5550539,33.3,raw
757.565,5550539,33.3,raw
757.635,5550542,33.3,raw
757.831,5550545,33.3,raw
757.903,5550547,33.3,raw
758.098,5550548,33.3,raw
758.167,5550548,33.3,raw
758.361,5550548,33.3,raw
758.431,5550548,33.3,raw
758.625,5550546,33.3,raw
758.698,5550543,33.3,raw
758.894,5550540,33.3,raw
758.964,5550537,33.3,raw
759.158,5550534,33.3,raw
759.227,5550531,33.3,raw
759.422,5550527,33.3,raw
759.491,5550523,33.3,raw
759.689,5550519,33.3,raw
759.760,5550517,33.3,raw
759.954,5550517,33.3,raw
760.024,5550518,33.3,raw
760.218,5550520,33.3,raw
760.288,5550521,33.3,raw
760.481,5550521,33.3,raw
760.555,5550518,33.3,raw
760.751,5550511,33.3,raw
760.821,5550501,33.3,raw
761.015,5550486,33.3,raw
761.085,5550467,33.3,raw
761.278,5550448,33.3,raw
761.348,5550428,33.3,raw
761.545,5550406,33.3,raw
761.617,5550382,33.3,raw
761.811,5550358,33.3,raw
761.881,5550334,33.3,raw
762.075,5550311,33.3,raw
762.144,5550288,33.3,raw
762.339,5550266,33.3,raw
762.412,5550245,33.3,raw
762.607,5550226,33.3,raw
762.677,5550205,33.3,raw
762.871,5550186,33.3,raw
762.941,5550167,33.3,raw
763.135,5550151,33.3,raw
763.205,5550137,33.3,raw
763.402,5550127,33.3,raw
763.474,5550120,33.3,raw
763.668,5550116,33.3,raw
763.738,5550116,33.3,raw
763.932,5550119,33.3,raw
764.002,5550124,33.3,raw
764.196,5550131,33.3,raw
764.269,5550139,33.3,raw
764.465,5550149,33.3,raw
764.535,5550160,33.3,raw
764.728,5550171,33.3,raw
764.799,5550181,33.3,raw
764.992,5550191,33.3,raw
765.062,5550201,33.3,raw
765.259,5550214,33.3,raw
765.331,5550231,33.3,raw
765.525,5550251,33.3,raw
765.595,5550273,33.3,raw
765.789,5550298,33.3,raw
765.859,5550322,33.3,raw
766.052,5550346,33.3,raw
766.126,5550367,33.3,raw
766.321,5550386,33.3,raw
766.391,5550403,33.3,raw
766.585,5550422,33.3,raw
766.655,5550442,33.3,raw
766.849,5550464,33.3,raw
766.918,5550489,33.3,raw
767.116,5550513,33.3,raw
767.187,5550534,33.3,raw
767.382,5550549,33.3,raw
767.452,5550551,33.3,raw
767.645,5550542,33.3,raw
767.715,5550525,33.3,raw
767.910,5550503,33.3,raw
767.983,5550480,33.3,raw
768.178,5550457,33.3,raw
768.248,5550432,33.3,raw
768.441,5550406,33.3,raw
768.512,5550382,33.3,raw
768.706,5550360,33.3,raw
768.776,5550340,33.3,raw
768.972,5550323,33.3,raw
769.044,5550308,33.3,raw
769.239,5550296,33.3,raw
769.308,5550285,33.3,raw
769.502,5550276,33.3,raw
769.572,5550266,33.3,raw
769.766,5550256,33.3,raw
769.839,5550247,33.3,raw
770.035,5550239,33.3,raw
770.105,5550233,33.3,raw
770.299,5550229,33.3,raw
770.368,5550226,33.3,raw
770.562,5550226,33.3,raw
770.633,5550228,33.3,raw
770.829,5550228,33.3,raw
770.901,5550227,33.3,raw
771.096,5550224,33.3,raw
771.166,5550218,33.3,raw
771.359,5550210,33.3,raw
771.429,5550204,33.3,raw
771.623,5550199,33.3,raw
771.696,5550200,33.3,raw
771.892,5550207,33.3,raw
771.962,5550217,33.3,raw
772.156,5550228,33.3,raw
772.226,5550237,33.3,raw
772.419,5550244,33.3,raw
772.489,5550249,33.3,raw
772.686,5550252,33.3,raw
772.758,5550252,33.3,raw
772.952,5550250,33.3,raw
773.022,5550248,33.3,raw
773.216,5550246,33.3,raw
773.286,5550244,33.3,raw
773.480,5550242,33.3,raw
773.552,5550241,33.3,raw
773.749,5550240,33.3,raw
773.818,5550238,33.3,raw
774.013,5550236,33.3,raw
774.083,5550233,33.3,raw
774.277,5550228,33.3,raw
774.347,5550221,33.3,raw
774.543,5550216,33.3,raw
774.615,5550211,33.3,raw
774.810,5550207,33.3,raw
774.879,5550202,33.3,raw
775.073,5550198,33.3,raw
775.143,5550192,33.3,raw
775.337,5550183,33.3,raw
775.409,5550175,33.3,raw
775.605,5550167,33.3,raw
775.676,5550159,33.3,raw
775.869,5550151,33.3,raw
775.939,5550147,33.3,raw
776.133,5550147,33.3,raw
776.203,5550151,33.3,raw
776.400,5550158,33.3,raw
776.473,5550167,33.3,raw
776.666,5550177,33.3,raw
776.736,5550186,33.3,raw
776.930,5550195,33.3,raw
776.999,5550204,33.3,raw
777.193,5550211,33.3,raw
777.267,5550217,33.3,raw
777.463,5550223,33.3,raw
777.533,5550229,33.3,raw
777.726,5550235,33.3,raw
777.796,5550241,33.3,raw
777.990,5550246,33.3,raw
778.060,5550251,33.3,raw
778.257,5550253,33.3,raw
778.329,5550255,33.3,raw
778.522,5550256,33.3,raw
778.592,5550257,33.3,raw
778.787,5550256,33.3,raw
778.856,5550253,33.3,raw
779.050,5550249,33.3,raw
779.123,5550246,33.3,raw
779.320,5550244,33.3,raw
779.390,5550244,33.3,raw
779.583,5550246,33.3,raw
779.653,5550249,33.3,raw
779.847,5550254,33.3,raw
779.917,5550259,33.3,raw
780.114,5550265,33.3,raw
780.186,5550272,33.3,raw
780.380,5550278,33.3,raw
780.449,5550284,33.3,raw
780.644,5550288,33.3,raw
780.714,5550292,33.3,raw
780.907,5550294,33.3,raw
780.981,5550294,33.3,raw
781.176,5550293,33.3,raw
781.246,5550290,33.3,raw
781.440,5550286,33.3,raw
781.510,5550279,33.3,raw
781.703,5550269,33.3,raw
781.774,5550253,33.3,raw
781.970,5550232,33.3,raw
782.042,5550206,33.3,raw
782.237,5550176,33.3,raw
782.306,5550142,33.3,raw
782.501,5550107,33.3,raw
782.570,5550071,33.3,raw
782.764,5550038,33.3,raw
782.837,5550008,33.3,raw
783.033,5549982,33.3,raw
783.103,5549958,33.3,raw
783.297,5549936,33.3,raw
783.367,5549914,33.3,raw
783.561,5549890,33.3,raw
783.630,5549865,33.3,raw
783.828,5549839,33.3,raw
783.899,5549814,33.3,raw
784.093,5549797,33.3,raw
784.163,5549786,33.3,raw
784.357,5549779,33.3,raw
784.427,5549777,33.3,raw
784.621,5549777,33.3,raw
784.694,5549777,33.3,raw
784.890,5549779,33.3,raw
784.960,5549781,33.3,raw
785.153,5549783,33.3,raw
785.224,5549784,33.3,raw
785.418,5549787,33.3,raw
785.488,5549790,33.3,raw
785.685,5549793,33.3,raw
785.757,5549799,33.3,raw
785.950,5549806,33.3,raw
786.021,5549816,33.3,raw
786.214,5549822,33.3,raw
786.284,5549824,33.3,raw
786.478,5549824,33.3,raw
786.551,5549823,33.3,raw
786.747,5549823,33.3,raw
786.816,5549821,33.3,raw
787.011,5549817,33.3,raw
787.081,5549808,33.3,raw
787.275,5549795,33.3,raw
787.345,5549779,33.3,raw
787.541,5549762,33.3,raw
787.614,5549747,33.3,raw
787.807,5549738,33.3,raw
787.877,5549733,33.3,raw
788.070,5549732,33.3,raw
788.141,5549733,33.3,raw
788.334,5549730,33.3,raw
788.408,5549723,33.3,raw
788.603,5549715,33.3,raw
788.673,5549706,33.3,raw
788.867,5549698,33.3,raw
788.937,5549689,33.3,raw
789.131,5549679,33.3,raw
789.201,5549670,33.3,raw
789.398,5549662,33.3,raw
789.470,5549659,33.3,raw
789.664,5549656,33.3,raw
789.735,5549656,33.3,raw
789.927,5549658,33.3,raw
789.997,5549661,33.3,raw
790.191,5549662,33.3,raw
790.265,5549664,33.3,raw
790.460,5549674,33.3,raw
790.530,5549689,33.3,raw
790.725,5549708,33.3,raw
790.794,5549734,33.3,raw
790.988,5549759,33.3,raw
791.058,5549788,33.3,raw
791.255,5549819,33.3,raw
791.327,5549854,33.3,raw
791.521,5549891,33.3,raw
791.591,5549931,33.3,raw
791.785,5549971,33.3,raw
791.855,5550009,33.3,raw
792.048,5550042,33.3,raw
792.121,5550071,33.3,raw
792.317,5550097,33.3,raw
792.387,5550121,33.3,raw
792.582,5550144,33.3,raw
792.651,5550164,33.3,raw
792.845,5550177,33.3,raw
792.915,5550184,33.3,raw
793.112,5550186,33.3,raw
793.184,5550190,33.3,raw
793.377,5550195,33.3,raw
793.447,5550202,33.3,raw
793.642,5550207,33.3,raw
793.712,5550210,33.3,raw
793.906,5550212,33.3,raw
793.978,5550213,33.3,raw
794.174,5550215,33.3,raw
794.245,5550218,33.3,raw
794.438,5550225,33.3,raw
794.507,5550232,33.3,raw
794.702,5550240,33.3,raw
794.772,5550248,33.3,raw
794.969,5550243,33.3,raw
795.041,5550223,33.3,raw
795.235,5550195,33.3,raw
795.305,5550157,33.3,raw
795.499,5550103,33.3,raw
795.568,5550045,33.3,raw
795.763,5550001,33.3,raw
795.835,5549968,33.3,raw
796.031,5549943,33.3,raw
796.101,5549923,33.3,raw
796.295,5549907,33.3,raw
796.365,5549892,33.3,raw
796.559,5549878,33.3,raw
796.629,5549863,33.3,raw
796.826,5549847,33.3,raw
796.898,5549826,33.3,raw
797.092,5549804,33.3,raw
797.161,5549782,33.3,raw
797.355,5549768,33.3,raw
797.426,5549757,33.3,raw
797.619,5549749,33.3,raw
797.692,5549744,33.3,raw
797.888,5549741,33.3,raw
797.958,5549740,33.3,raw
798.151,5549740,33.3,raw
798.221,5549740,33.3,raw
798.416,5549738,33.3,raw
798.485,5549737,33.3,raw
798.683,5549733,33.3,raw
798.755,5549730,33.3,raw
798.949,5549728,33.3,raw
799.018,5549729,33.3,raw
799.212,5549746,33.3,raw
799.282,5549778,33.3,raw
799.475,5549820,33.3,raw
799.548,5549870,33.3,raw
799.745,5549933,33.3,raw
799.815,5549996,33.3,raw
800.009,5550041,33.3,raw
800.079,5550072,33.3,raw
800.273,5550093,33.3,raw
800.343,5550107,33.3,raw
800.540,5550116,33.3,raw
800.611,5550122,33.3,raw
800.805,5550125,33.3,raw
800.875,5550126,33.3,raw
801.068,5550129,33.3,raw
801.138,5550137,33.3,raw
801.333,5550149,33.3,raw
801.406,5550165,33.3,raw
801.602,5550174,33.3,raw
801.672,5550178,33.3,raw
801.866,5550177,33.3,raw
801.936,5550171,33.3,raw
802.129,5550162,33.3,raw
802.200,5550151,33.3,raw
802.396,5550139,33.3,raw
802.468,5550129,33.3,raw
802.662,5550121,33.3,raw
802.732,5550113,33.3,raw
802.925,5550107,33.3,raw
802.996,5550101,33.3,raw
803.190,5550095,33.3,raw
803.263,5550084,33.3,raw
803.459,5550072,33.3,raw
803.529,5550058,33.3,raw
803.722,5550043,33.3,raw
803.793,5550029,33.3,raw
803.987,5550018,33.3,raw
804.056,5550010,33.3,raw
804.253,5550005,33.3,raw
804.325,5550003,33.3,raw
804.518,5549999,33.3,raw
804.589,5549994,33.3,raw
804.783,5549988,33.3,raw
804.853,5549983,33.3,raw
805.047,5549977,33.3,raw
805.119,5549972,33.3,raw
805.316,5549968,33.3,raw
805.386,5549964,33.3,raw
805.580,5549961,33.3,raw
805.649,5549959,33.3,raw
805.843,5549959,33.3,raw
805.913,5549959,33.3,raw
806.110,5549961,33.3,raw
806.182,5549965,33.3,raw
806.375,5549970,33.3,raw
806.446,5549975,33.3,raw
806.640,5549980,33.3,raw
806.710,5549984,33.3,raw
806.904,5549985,33.3,raw
806.976,5549985,33.3,raw
807.173,5549981,33.3,raw
807.243,5549974,33.3,raw
807.436,5549967,33.3,raw
807.506,5549965,33.3,raw
807.700,5549965,33.3,raw
807.770,5549965,33.3,raw
807.967,5549966,33.3,raw
808.038,5549967,33.3,raw
808.233,5549969,33.3,raw
808.303,5549970,33.3,raw
808.497,5549971,33.3,raw
808.567,5549973,33.3,raw
808.760,5549978,33.3,raw
808.833,5549988,33.3,raw
809.030,5549999,33.3,raw
809.100,5550011,33.3,raw
809.292,5550025,33.3,raw
809.363,5550038,33.3,raw
809.558,5550050,33.3,raw
809.627,5550057,33.3,raw
809.824,5550059,33.3,raw
809.896,5550063,33.3,raw
810.090,5550067,33.3,raw
810.160,5550071,33.3,raw
810.354,5550074,33.3,raw
810.423,5550076,33.3,raw
810.617,5550076,33.3,raw
810.690,5550076,33.3,raw
810.886,5550075,33.3,raw
810.956,5550073,33.3,raw
811.151,5550070,33.3,raw
811.220,5550066,33.3,raw
811.414,5550063,33.3,raw
811.483,5550061,33.3,raw
811.680,5550059,33.3,raw
811.753,5550058,33.3,raw
811.946,5550058,33.3,raw
812.017,5550059,33.3,raw
812.211,5550059,33.3,raw
812.280,5550060,33.3,raw
812.474,5550061,33.3,raw
812.547,5550062,33.3,raw
812.743,5550062,33.3,raw
812.814,5550060,33.3,raw
813.007,5550058,33.3,raw
813.076,5550053,33.3,raw
813.271,5550045,33.3,raw
813.340,5550036,33.3,raw
813.537,5550027,33.3,raw
813.609,5550018,33.3,raw
813.803,5550009,33.3,raw
813.873,5550004,33.3,raw
814.067,5550002,33.3,raw
814.137,5549994,33.3,raw
814.331,5549983,33.3,raw
814.403,5549965,33.3,raw
814.599,5549941,33.3,raw
814.670,5549919,33.3,raw
814.863,5549900,33.3,raw
814.934,5549884,33.3,raw
815.127,5549873,33.3,raw
815.197,5549864,33.3,raw
815.394,5549859,33.3,raw
815.467,5549858,33.3,raw
815.660,5549859,33.3,raw
815.731,5549863,33.3,raw
815.924,5549867,33.3,raw
815.994,5549872,33.3,raw
816.188,5549876,33.3,raw
816.260,5549881,33.3,raw
816.457,5549886,33.3,raw
816.526,5549891,33.3,raw
816.721,5549895,33.3,raw
816.791,5549900,33.3,raw
816.984,5549905,33.3,raw
817.054,5549910,33.3,raw
817.251,5549914,33.3,raw
817.324,5549917,33.3,raw
817.516,5549920,33.3,raw
817.587,5549923,33.3,raw
817.781,5549926,33.3,raw
817.850,5549932,33.3,raw
818.045,5549941,33.3,raw
818.117,5549952,33.3,raw
818.313,5549966,33.3,raw
818.383,5549983,33.3,raw
818.577,5549998,33.3,raw
818.647,5550017,33.3,raw
818.841,5550038,33.3,raw
818.912,5550055,33.3,raw
819.108,5550067,33.3,raw
819.179,5550076,33.3,raw
819.373,5550080,33.3,raw
819.443,5550082,33.3,raw
819.637,5550082,33.3,raw
819.707,5550082,33.3,raw
819.902,5550082,33.3,raw
819.975,5550079,33.3,raw
820.171,5550075,33.3,raw
820.240,5550070,33.3,raw
820.433,5550065,33.3,raw
820.504,5550058,33.3,raw
820.698,5550051,33.3,raw
820.768,5550045,33.3,raw
820.965,5550039,33.3,raw
821.037,5550030,33.3,raw
821.231,5550017,33.3,raw
821.300,5550002,33.3,raw
821.494,5549985,33.3,raw
821.565,5549967,33.3,raw
821.758,5549952,33.3,raw
821.831,5549941,33.3,raw
822.027,5549933,33.3,raw
822.097,5549927,33.3,raw
822.291,5549922,33.3,raw
822.361,5549918,33.3,raw
822.555,5549913,33.3,raw
822.625,5549908,33.3,raw
822.821,5549904,33.3,raw
822.894,5549901,33.3,raw
823.087,5549898,33.3,raw
823.158,5549896,33.3,raw
823.351,5549895,33.3,raw
823.422,5549897,33.3,raw
823.615,5549902,33.3,raw
823.688,5549910,33.3,raw
823.884,5549918,33.3,raw
823.954,5549922,33.3,raw
824.148,5549924,33.3,raw
824.217,5549925,33.3,raw
824.412,5549925,33.3,raw
824.482,5549926,33.3,raw
824.679,5549930,33.3,raw
824.751,5549934,33.3,raw
824.943,5549938,33.3,raw
825.015,5549942,33.3,raw
825.208,5549946,33.3,raw
825.278,5549953,33.3,raw
825.472,5549965,33.3,raw
825.545,5549980,33.3,raw
825.741,5549997,33.3,raw
825.811,5550018,33.3,raw
826.005,5550038,33.3,raw
826.075,5550055,33.3,raw
826.268,5550069,33.3,raw
826.338,5550079,33.3,raw
826.536,5550086,33.3,raw
826.607,5550090,33.3,raw
826.801,5550093,33.3,raw
826.871,5550096,33.3,raw
827.065,5550101,33.3,raw
827.135,5550109,33.3,raw
827.329,5550119,33.3,raw
827.402,5550131,33.3,raw
827.597,5550144,33.3,raw
827.668,5550155,33.3,raw
827.862,5550160,33.3,raw
827.932,5550164,33.3,raw
828.125,5550164,33.3,raw
828.196,5550163,33.3,raw
828.392,5550161,33.3,raw
828.464,5550157,33.3,raw
828.658,5550149,33.3,raw
828.729,5550131,33.3,raw
828.922,5550106,33.3,raw
828.991,5550080,33.3,raw
829.185,5550053,33.3,raw
829.259,5550026,33.3,raw
829.454,5549999,33.3,raw
829.525,5549975,33.3,raw
829.718,5549954,33.3,raw
829.788,5549935,33.3,raw
829.983,5549917,33.3,raw
830.053,5549898,33.3,raw
830.250,5549879,33.3,raw
830.321,5549861,33.3,raw
830.515,5549845,33.3,raw
830.585,5549830,33.3,raw
830.780,5549819,33.3,raw
830.849,5549810,33.3,raw
831.043,5549801,33.3,raw
831.116,5549793,33.3,raw
831.312,5549779,33.3,raw
831.381,5549761,33.3,raw
831.575,5549744,33.3,raw
831.646,5549728,33.3,raw
831.839,5549712,33.3,raw
831.909,5549698,33.3,raw
832.106,5549690,33.3,raw
832.178,5549682,33.3,raw
832.371,5549677,33.3,raw
832.442,5549674,33.3,raw
832.635,5549673,33.3,raw
832.706,5549675,33.3,raw
832.899,5549682,33.3,raw
832.973,5549696,33.3,raw
833.169,5549715,33.3,raw
833.238,5549732,33.3,raw
833.432,5549747,33.3,raw
833.503,5549761,33.3,raw
833.696,5549775,33.3,raw
833.766,5549787,33.3,raw
833.963,5549798,33.3,raw
834.035,5549808,33.3,raw
834.228,5549817,33.3,raw
834.299,5549826,33.3,raw
834.493,5549835,33.3,raw
834.562,5549844,33.3,raw
834.757,5549852,33.3,raw
834.830,5549858,33.3,raw
835.025,5549862,33.3,raw
835.096,5549864,33.3,raw
835.289,5549864,33.3,raw
835.358,5549864,33.3,raw
835.553,5549868,33.3,raw
835.623,5549874,33.3,raw
835.820,5549878,33.3,raw
835.892,5549881,33.3,raw
836.086,5549882,33.3,raw
836.155,5549882,33.3,raw
836.349,5549882,33.3,raw
836.419,5549882,33.3,raw
836.613,5549884,33.3,raw
836.686,5549889,33.3,raw
836.882,5549896,33.3,raw
836.952,5549903,33.3,raw
837.146,5549911,33.3,raw
837.216,5549920,33.3,raw
837.410,5549931,33.3,raw
837.480,5549946,33.3,raw
837.677,5549963,33.3,raw
837.750,5549981,33.3,raw
837.943,5549998,33.3,raw
838.012,5550012,33.3,raw
838.207,5550024,33.3,raw
838.277,5550034,33.3,raw
838.471,5550042,33.3,raw
838.543,5550045,33.3,raw
838.739,5550045,33.3,raw
838.809,5550043,33.3,raw
839.003,5550037,33.3,raw
839.073,5550030,33.3,raw
839.266,5550022,33.3,raw
839.337,5550014,33.3,raw
839.534,5550010,33.3,raw
839.606,5550008,33.3,raw
839.799,5550005,33.3,raw
839.869,5550003,33.3,raw
840.063,5550002,33.3,raw
840.133,5550001,33.3,raw
840.327,5550001,33.3,raw
840.400,5550002,33.4,raw
840.596,5550003,33.4,raw
840.666,5550004,33.4,raw
840.860,5550004,33.4,raw
840.930,5550004,33.4,raw
841.123,5550002,33.4,raw
841.193,5549999,33.4,raw
841.391,5549993,33.3,raw
841.462,5549984,33.3,raw
841.656,5549972,33.3,raw
841.727,5549956,33.3,raw
841.920,5549939,33.3,raw
841.990,5549921,33.3,raw
842.183,5549902,33.3,raw
842.257,5549886,33.3,raw
842.453,5549873,33.3,raw
842.523,5549862,33.3,raw
842.717,5549853,33.3,raw
842.787,5549849,33.3,raw
842.980,5549846,33.3,raw
843.050,5549845,33.3,raw
843.247,5549845,33.4,raw
843.319,5549843,33.4,raw
843.513,5549840,33.4,raw
843.583,5549839,33.4,raw
843.777,5549837,33.4,raw
843.847,5549834,33.4,raw
844.041,5549832,33.4,raw
844.114,5549829,33.4,raw
844.310,5549826,33.4,raw
844.380,5549825,33.4,raw
844.573,5549823,33.4,raw
844.643,5549820,33.4,raw
844.837,5549816,33.4,raw
844.907,5549812,33.4,raw
845.104,5549808,33.4,raw
845.177,5549804,33.4,raw
845.370,5549800,33.4,raw
845.439,5549795,33.4,raw
845.634,5549789,33.4,raw
845.704,5549783,33.4,raw
845.897,5549772,33.4,raw
845.971,5549758,33.4,raw
846.166,5549741,33.4,raw
846.237,5549724,33.4,raw
846.430,5549708,33.4,raw
846.501,5549692,33.4,raw
846.695,5549679,33.4,raw
846.764,5549669,33.4,raw
846.961,5549660,33.4,raw
847.033,5549654,33.4,raw
847.227,5549651,33.4,raw
847.297,5549647,33.4,raw
847.490,5549645,33.4,raw
847.560,5549646,33.4,raw
847.754,5549646,33.4,raw
847.828,5549644,33.4,raw
848.023,5549640,33.4,raw
848.094,5549631,33.4,raw
848.287,5549622,33.4,raw
848.357,5549612,33.4,raw
848.551,5549603,33.4,raw
848.621,5549595,33.4,raw
848.818,5549587,33.4,raw
848.890,5549579,33.4,raw
849.084,5549572,33.4,raw
849.154,5549565,33.4,raw
849.348,5549558,33.4,raw
849.417,5549551,33.4,raw
849.612,5549544,33.4,raw
849.684,5549538,33.4,raw
849.881,5549534,33.4,raw
849.950,5549533,33.4,raw
850.143,5549539,33.4,raw
850.214,5549553,33.4,raw
850.407,5549572,33.4,raw
850.478,5549596,33.4,raw
850.675,5549620,33.4,raw
850.747,5549644,33.4,raw
850.941,5549665,33.4,raw
851.010,5549680,33.4,raw
851.205,5549690,33.4,raw
851.274,5549696,33.4,raw
851.468,5549699,33.4,raw
851.541,5549701,33.4,raw
851.737,5549703,33.4,raw
851.807,5549706,33.4,raw
852.001,5549711,33.4,raw
852.070,5549715,33.4,raw
852.265,5549720,33.4,raw
852.334,5549729,33.4,raw
852.532,5549738,33.4,raw
852.604,5549747,33.4,raw
852.797,5549755,33.4,raw
852.868,5549760,33.4,raw
853.062,5549761,33.4,raw
853.131,5549760,33.4,raw
853.325,5549758,33.4,raw
853.398,5549755,33.4,raw
853.594,5549752,33.4,raw
853.663,5549752,33.4,raw
853.858,5549753,33.4,raw
853.928,5549756,33.4,raw
854.122,5549759,33.4,raw
854.191,5549763,33.4,raw
854.388,5549765,33.4,raw
854.461,5549766,33.4,raw
854.654,5549766,33.4,raw
854.724,5549763,33.4,raw
854.918,5549759,33.4,raw
854.988,5549753,33.4,raw
855.182,5549747,33.4,raw
855.255,5549745,33.4,raw
855.450,5549745,33.4,raw
855.521,5549745,33.4,raw
855.715,5549744,33.4,raw
855.785,5549743,33.4,raw
855.978,5549742,33.4,raw
856.048,5549741,33.4,raw
856.245,5549741,33.4,raw
856.317,5549743,33.4,raw
856.512,5549744,33.4,raw
856.581,5549745,33.4,raw
856.775,5549745,33.4,raw
856.845,5549745,33.4,raw
857.039,5549744,33.4,raw
857.112,5549742,33.4,raw
857.307,5549740,33.4,raw
857.378,5549738,33.4,raw
857.571,5549735,33.4,raw
857.641,5549731,33.4,raw
857.836,5549725,33.4,raw
857.905,5549717,33.4,raw
858.103,5549707,33.4,raw
858.174,5549697,33.4,raw
858.368,5549688,33.4,raw
858.437,5549680,33.4,raw
858.632,5549672,33.4,raw
858.702,5549665,33.4,raw
858.895,5549661,33.4,raw
858.969,5549660,33.4,raw
859.164,5549661,33.4,raw
859.235,5549664,33.4,raw
859.428,5549668,33.4,raw
859.499,5549672,33.4,raw
859.692,5549676,33.4,raw
859.762,5549683,33.4,raw
859.959,5549692,33.4,raw
860.030,5549703,33.4,raw
860.225,5549713,33.4,raw
860.295,5549722,33.4,raw
860.488,5549729,33.4,raw
860.559,5549735,33.4,raw
860.752,5549739,33.4,raw
860.826,5549743,33.4,raw
861.021,5549745,33.4,raw
861.092,5549747,33.4,raw
861.285,5549749,33.4,raw
861.355,5549753,33.4,raw
861.549,5549759,33.4,raw
861.619,5549765,33.4,raw
861.816,5549772,33.4,raw
861.887,5549782,33.4,raw
862.082,5549792,33.4,raw
862.152,5549802,33.4,raw
862.346,5549813,33.4,raw
862.416,5549824,33.4,raw
862.609,5549835,33.4,raw
862.683,5549844,33.4,raw
862.878,5549853,33.4,raw
862.949,5549861,33.4,raw
863.142,5549867,33.4,raw
863.212,5549871,33.4,raw
863.406,5549873,33.4,raw
863.476,5549873,33.4,raw
863.674,5549872,33.4,raw
863.745,5549870,33.4,raw
863.939,5549865,33.4,raw
864.008,5549858,33.4,raw
864.202,5549849,33.4,raw
864.272,5549838,33.4,raw
864.466,5549827,33.4,raw
864.539,5549816,33.4,raw
864.735,5549807,33.4,raw
864.805,5549801,33.4,raw
